644.6500000000,0.0008954798
644.6750000000,0.0012244305
644.7000000000,0.0012296344
644.7250000000,0.0009850466
644.7500000000,0.0006460909
644.7750000000,0.0003538632
644.8000000000,0.0001563714
644.8250000000,-0.0000049483
644.8500000000,-0.0002354532
644.8750000000,-0.0005930142
644.9000000000,-0.0010215701
644.9250000000,-0.0013590949
644.9500000000,-0.0014201382
644.9750000000,-0.0011051334
645.0000000000,-0.0004697499
645.0250000000,0.0002894725
645.0500000000,0.0009264824
645.0750000000,0.0012612314
645.1000000000,0.0012536232
645.1250000000,0.0009978587
645.1500000000,0.0006486459
645.1750000000,0.0003300107
645.2000000000,0.0000826361
645.2250000000,-0.0001245451
645.2500000000,-0.0003364791
645.2750000000,-0.0005543266
645.3000000000,-0.0007199902
645.3250000000,-0.0007527862
645.3500000000,-0.0006110348
645.3750000000,-0.0003340209
645.4000000000,-0.0000328586
645.4250000000,0.0001673334
645.4500000000,0.0001991303
645.4750000000,0.0000936800
645.5000000000,-0.0000358860
645.5250000000,-0.0000605585
645.5500000000,0.0000867463
645.5750000000,0.0003667935
645.6000000000,0.0006492459
645.6250000000,0.0007798337
645.6500000000,0.0006627311
645.6750000000,0.0003132360
645.7000000000,-0.0001472593
645.7250000000,-0.0005501378
645.7500000000,-0.0007594340
645.7750000000,-0.0007301253
645.8000000000,-0.0005164015
645.8250000000,-0.0002307453
645.8500000000,0.0000182252
645.8750000000,0.0001723244
645.9000000000,0.0002316714
645.9250000000,0.0002275580
645.9500000000,0.0001861747
645.9750000000,0.0001120149
646.0000000000,0.0000016914
646.0250000000,-0.0001265110
646.0500000000,-0.0002167557
646.0750000000,-0.0001946124
646.1000000000,-0.0000156529
646.1250000000,0.0002875922
646.1500000000,0.0005974124
646.1750000000,0.0007573873
646.2000000000,0.0006535048
646.2250000000,0.0002833469
646.2500000000,-0.0002308986
646.2750000000,-0.0006976967
646.3000000000,-0.0009499274
646.3250000000,-0.0009229780
646.3500000000,-0.0006729385
646.3750000000,-0.0003286192
646.4000000000,-0.0000120030
646.4250000000,0.0002211522
646.4500000000,0.0003863015
646.4750000000,0.0005252372
646.5000000000,0.0006493917
646.5250000000,0.0007148117
646.5500000000,0.0006477031
646.5750000000,0.0004025881
646.6000000000,0.0000118174
646.6250000000,-0.0004094980
646.6500000000,-0.0007099528
646.6750000000,-0.0007739284
646.7000000000,-0.0005786823
646.7250000000,-0.0002061140
646.7500000000,0.0001941938
646.7750000000,0.0004689501
646.8000000000,0.0005207019
646.8250000000,0.0003396414
646.8500000000,0.0000005643
646.8750000000,-0.0003674629
646.9000000000,-0.0006256130
646.9250000000,-0.0006706283
646.9500000000,-0.0004696657
646.9750000000,-0.0000743716
647.0000000000,0.0003930309
647.0250000000,0.0007808037
647.0500000000,0.0009631307
647.0750000000,0.0008873224
647.1000000000,0.0005907948
647.1250000000,0.0001790166
647.1500000000,-0.0002243725
647.1750000000,-0.0005290306
647.2000000000,-0.0007046009
647.2250000000,-0.0007713586
647.2500000000,-0.0007650300
647.2750000000,-0.0007007385
647.3000000000,-0.0005597246
647.3250000000,-0.0003076676
647.3500000000,0.0000673734
647.3750000000,0.0005214587
647.4000000000,0.0009489824
647.4250000000,0.0012130121
647.4500000000,0.0012009219
647.4750000000,0.0008799296
647.5000000000,0.0003243283
647.5250000000,-0.0003026898
647.5500000000,-0.0008086703
647.5750000000,-0.0010492220
647.6000000000,-0.0009863660
647.6250000000,-0.0006990425
647.6500000000,-0.0003381725
647.6750000000,-0.0000483372
647.7000000000,0.0001024324
647.7250000000,0.0001455668
647.7500000000,0.0001751514
647.7750000000,0.0002736725
647.8000000000,0.0004475243
647.8250000000,0.0006141387
647.8500000000,0.0006513494
647.8750000000,0.0004790966
647.9000000000,0.0001216063
647.9250000000,-0.0002913495
647.9500000000,-0.0005877011
647.9750000000,-0.0006441726
648.0000000000,-0.0004516898
648.0250000000,-0.0001182737
648.0500000000,0.0001890499
648.0750000000,0.0003277576
648.1000000000,0.0002436004
648.1250000000,-0.0000130338
648.1500000000,-0.0003169666
648.1750000000,-0.0005227393
648.2000000000,-0.0005196123
648.2250000000,-0.0002721741
648.2500000000,0.0001602885
648.2750000000,0.0006317264
648.3000000000,0.0009514912
648.3250000000,0.0009588118
648.3500000000,0.0006062131
648.3750000000,0.0000083238
648.4000000000,-0.0005856575
648.4250000000,-0.0009023251
648.4500000000,-0.0007905854
648.4750000000,-0.0003208895
648.5000000000,0.0002335861
648.5250000000,0.0005402978
648.5500000000,0.0004013790
648.5750000000,-0.0001179353
648.6000000000,-0.0007128430
648.6250000000,-0.0010102765
648.6500000000,-0.0007890178
648.6750000000,-0.0001139676
648.7000000000,0.0006992512
648.7250000000,0.0012668648
648.7500000000,0.0013517442
648.7750000000,0.0009785172
648.8000000000,0.0003860320
648.8250000000,-0.0001390335
648.8500000000,-0.0004314209
648.8750000000,-0.0005126636
648.9000000000,-0.0005249481
648.9250000000,-0.0005964524
648.9500000000,-0.0007397961
648.9750000000,-0.0008500292
649.0000000000,-0.0007909799
649.0250000000,-0.0004978376
649.0500000000,-0.0000221384
649.0750000000,0.0005032755
649.1000000000,0.0009406014
649.1250000000,0.0012034074
649.1500000000,0.0012600778
649.1750000000,0.0011027288
649.2000000000,0.0007282578
649.2250000000,0.0001602054
649.2500000000,-0.0005075680
649.2750000000,-0.0010976580
649.3000000000,-0.0014047122
649.3250000000,-0.0013032507
649.3500000000,-0.0008382851
649.3750000000,-0.0002248563
649.4000000000,0.0002620126
649.4250000000,0.0004464920
649.4500000000,0.0003559519
649.4750000000,0.0001941688
649.5000000000,0.0001942772
649.5250000000,0.0004470937
649.5500000000,0.0008227516
649.5750000000,0.0010442517
649.6000000000,0.0008693159
649.6250000000,0.0002619463
649.6500000000,-0.0005605451
649.6750000000,-0.0012383045
649.7000000000,-0.0014683749
649.7250000000,-0.0011686143
649.7500000000,-0.0005088680
649.7750000000,0.0002002622
649.8000000000,0.0006829838
649.8250000000,0.0008288348
649.8500000000,0.0007088510
649.8750000000,0.0004867226
649.9000000000,0.0002971890
649.9250000000,0.0001726199
649.9500000000,0.0000553354
649.9750000000,-0.0001275344
650.0000000000,-0.0003867450
650.0250000000,-0.0006444462
650.0500000000,-0.0007727363
650.0750000000,-0.0006692665
650.1000000000,-0.0003226669
650.1250000000,0.0001690639
650.1500000000,0.0006353433
650.1750000000,0.0009050849
650.2000000000,0.0008797610
650.2250000000,0.0005754636
650.2500000000,0.0001163793
650.2750000000,-0.0003178990
650.3000000000,-0.0005696604
650.3250000000,-0.0005712634
650.3500000000,-0.0003718588
650.3750000000,-0.0001075636
650.4000000000,0.0000720845
650.4250000000,0.0000838588
650.4500000000,-0.0000469443
650.4750000000,-0.0002063099
650.5000000000,-0.0002625601
650.5250000000,-0.0001471355
650.5500000000,0.0001028551
650.5750000000,0.0003653648
650.6000000000,0.0005041799
650.6250000000,0.0004470017
650.6500000000,0.0002252235
650.6750000000,-0.0000456163
650.7000000000,-0.0002305557
650.7250000000,-0.0002469041
650.7500000000,-0.0001045225
650.7750000000,0.0001033492
650.8000000000,0.0002498875
650.8250000000,0.0002380549
650.8500000000,0.0000477149
650.8750000000,-0.0002533878
650.9000000000,-0.0005383677
650.9250000000,-0.0006774908
650.9500000000,-0.0005980078
650.9750000000,-0.0003200736
651.0000000000,0.0000508472
651.0250000000,0.0003749882
651.0500000000,0.0005485412
651.0750000000,0.0005542535
651.1000000000,0.0004606910
651.1250000000,0.0003680118
651.1500000000,0.0003337918
651.1750000000,0.0003296371
651.2000000000,0.0002624542
651.2250000000,0.0000504520
651.2500000000,-0.0002979054
651.2750000000,-0.0006621756
651.3000000000,-0.0008700621
651.3250000000,-0.0008059886
651.3500000000,-0.0004951063
651.3750000000,-0.0000997669
651.4000000000,0.0001772981
651.4250000000,0.0002228882
651.4500000000,0.0000882776
651.4750000000,-0.0000453393
651.5000000000,0.0000081770
651.5250000000,0.0003069167
651.5500000000,0.0007298885
651.5750000000,0.0010435048
651.6000000000,0.0010421948
651.6250000000,0.0006714663
651.6500000000,0.0000566857
651.6750000000,-0.0005734881
651.7000000000,-0.0010115727
651.7250000000,-0.0011623597
651.7500000000,-0.0010529323
651.7750000000,-0.0007753664
651.8000000000,-0.0004183271
651.8250000000,-0.0000382507
651.8500000000,0.0003225751
651.8750000000,0.0006063132
651.9000000000,0.0007404617
651.9250000000,0.0006790962
651.9500000000,0.0004517332
651.9750000000,0.0001720030
652.0000000000,-0.0000147546
652.0250000000,-0.0000176056
652.0500000000,0.0001387184
652.0750000000,0.0003230507
652.1000000000,0.0003753878
652.1250000000,0.0002029446
652.1500000000,-0.0001667216
652.1750000000,-0.0006048326
652.2000000000,-0.0009522712
652.2250000000,-0.0010917872
652.2500000000,-0.0009811224
652.2750000000,-0.0006434636
652.3000000000,-0.0001427586
652.3250000000,0.0004284475
652.3500000000,0.0009477735
652.3750000000,0.0012731154
652.4000000000,0.0012859710
652.4250000000,0.0009573976
652.4500000000,0.0003919984
652.4750000000,-0.0001964080
652.5000000000,-0.0005832835
652.5250000000,-0.0006551104
652.5500000000,-0.0004754351
652.5750000000,-0.0002437418
652.6000000000,-0.0001656992
652.6250000000,-0.0003166987
652.6500000000,-0.0005900644
652.6750000000,-0.0007663361
652.7000000000,-0.0006579345
652.7250000000,-0.0002324592
652.7500000000,0.0003653427
652.7750000000,0.0009013126
652.8000000000,0.0011839098
652.8250000000,0.0011518509
652.8500000000,0.0008695859
652.8750000000,0.0004535221
652.9000000000,-0.0000027410
652.9250000000,-0.0004481028
652.9500000000,-0.0008382741
652.9750000000,-0.0010952180
653.0000000000,-0.0011158946
653.0250000000,-0.0008379659
653.0500000000,-0.0003129304
653.0750000000,0.0002811982
653.1000000000,0.0007162406
653.1250000000,0.0008388893
653.1500000000,0.0006598133
653.1750000000,0.0003404301
653.2000000000,0.0000817546
653.2250000000,-0.0000084846
653.2500000000,0.0000237779
653.2750000000,0.0000337603
653.3000000000,-0.0000939051
653.3250000000,-0.0003402020
653.3500000000,-0.0005509237
653.3750000000,-0.0005447753
653.4000000000,-0.0002540692
653.4250000000,0.0002048535
653.4500000000,0.0005869304
653.4750000000,0.0006671189
653.5000000000,0.0003846929
653.5250000000,-0.0001125791
653.5500000000,-0.0005532725
653.5750000000,-0.0007007889
653.6000000000,-0.0004856012
653.6250000000,-0.0000334872
653.6500000000,0.0004186801
653.6750000000,0.0006598313
653.7000000000,0.0006102970
653.7250000000,0.0003413169
653.7500000000,0.0000110881
653.7750000000,-0.0002333762
653.8000000000,-0.0003288504
653.8250000000,-0.0003082854
653.8500000000,-0.0002570669
653.8750000000,-0.0002466834
653.9000000000,-0.0002856876
653.9250000000,-0.0003139740
653.9500000000,-0.0002420971
653.9750000000,-0.0000141319
654.0000000000,0.0003408535
654.0250000000,0.0007009706
654.0500000000,0.0008997349
654.0750000000,0.0008115343
654.1000000000,0.0004291120
654.1250000000,-0.0001158263
654.1500000000,-0.0006099558
654.1750000000,-0.0008675049
654.2000000000,-0.0008276681
654.2250000000,-0.0005777886
654.2500000000,-0.0002845970
654.2750000000,-0.0000782864
654.3000000000,0.0000298790
654.3250000000,0.0001355710
654.3500000000,0.0003412427
654.3750000000,0.0006422036
654.4000000000,0.0008909205
654.4250000000,0.0008799640
654.4500000000,0.0004958250
654.4750000000,-0.0001652681
654.5000000000,-0.0008134810
654.5250000000,-0.0011205084
654.5500000000,-0.0009204895
654.5750000000,-0.0003227158
654.6000000000,0.0003453632
654.6250000000,0.0007333695
654.6500000000,0.0006750895
654.6750000000,0.0002722589
654.7000000000,-0.0001949672
654.7250000000,-0.0004618728
654.7500000000,-0.0004402070
654.7750000000,-0.0002398355
654.8000000000,-0.0000498619
654.8250000000,0.0000205897
654.8500000000,0.0000179915
654.8750000000,0.0000826055
654.9000000000,0.0003040274
654.9250000000,0.0006136433
654.9500000000,0.0008053677
654.9750000000,0.0006769523
655.0000000000,0.0001895278
655.0250000000,-0.0004752997
655.0500000000,-0.0010090024
655.0750000000,-0.0011597179
655.1000000000,-0.0008804116
655.1250000000,-0.0003428835
655.1500000000,0.0001845348
655.1750000000,0.0005033846
655.2000000000,0.0005801467
655.2250000000,0.0005155479
655.2500000000,0.0004295628
655.2750000000,0.0003610094
655.3000000000,0.0002584975
655.3250000000,0.0000597451
655.3500000000,-0.0002167705
655.3750000000,-0.0004522692
655.4000000000,-0.0005037093
655.4250000000,-0.0003181549
655.4500000000,0.0000076905
655.4750000000,0.0002773170
655.5000000000,0.0003245087
655.5250000000,0.0001303900
655.5500000000,-0.0001601671
655.5750000000,-0.0003381986
655.6000000000,-0.0002764073
655.6250000000,-0.0000170561
655.6500000000,0.0002600836
655.6750000000,0.0003650903
655.7000000000,0.0002287229
655.7250000000,-0.0000545392
655.7500000000,-0.0002968378
655.7750000000,-0.0003457354
655.8000000000,-0.0001796105
655.8250000000,0.0000917015
655.8500000000,0.0003111199
655.8750000000,0.0003760857
655.9000000000,0.0002871691
655.9250000000,0.0001205207
655.9500000000,-0.0000406882
655.9750000000,-0.0001570339
656.0000000000,-0.0002319260
656.0250000000,-0.0002739275
656.0500000000,-0.0002673476
656.0750000000,-0.0001838452
656.1000000000,-0.0000253237
656.1250000000,0.0001460623
656.1500000000,0.0002297609
656.1750000000,0.0001566422
656.2000000000,-0.0000435393
656.2250000000,-0.0002367090
656.2500000000,-0.0002608864
656.2750000000,-0.0000414192
656.3000000000,0.0003356047
656.3250000000,0.0006528311
656.3500000000,0.0006875143
656.3750000000,0.0003575304
656.4000000000,-0.0002095485
656.4250000000,-0.0007359863
656.4500000000,-0.0009502933
656.4750000000,-0.0007442807
656.5000000000,-0.0002328340
656.5250000000,0.0003187953
656.5500000000,0.0006509723
656.5750000000,0.0006498080
656.6000000000,0.0003886154
656.6250000000,0.0000561071
656.6500000000,-0.0001710512
656.6750000000,-0.0002252572
656.7000000000,-0.0001589524
656.7250000000,-0.0000775570
656.7500000000,-0.0000529046
656.7750000000,-0.0000801996
656.8000000000,-0.0001016767
656.8250000000,-0.0000683734
656.8500000000,0.0000135293
656.8750000000,0.0000880198
656.9000000000,0.0000987440
656.9250000000,0.0000398967
656.9500000000,-0.0000343593
656.9750000000,-0.0000510198
657.0000000000,0.0000220290
657.0250000000,0.0001455656
657.0500000000,0.0002341730
657.0750000000,0.0002198307
657.1000000000,0.0001053216
657.1250000000,-0.0000360107
657.1500000000,-0.0001176607
657.1750000000,-0.0001124044
657.2000000000,-0.0000814740
657.2250000000,-0.0001303849
657.2500000000,-0.0003162817
657.2750000000,-0.0005739470
657.3000000000,-0.0007238579
657.3250000000,-0.0005736297
657.3500000000,-0.0000565381
657.3750000000,0.0006847472
657.4000000000,0.0013365517
657.4250000000,0.0015680463
657.4500000000,0.0012170787
657.4750000000,0.0003962400
657.5000000000,-0.0005504836
657.5250000000,-0.0012217594
657.5500000000,-0.0013652042
657.5750000000,-0.0009976694
657.6000000000,-0.0003738686
657.6250000000,0.0001708367
657.6500000000,0.0004052841
657.6750000000,0.0003076754
657.7000000000,0.0000400912
657.7250000000,-0.0001762006
657.7500000000,-0.0001980022
657.7750000000,-0.0000273336
657.8000000000,0.0002198649
657.8250000000,0.0004070916
657.8500000000,0.0004637128
657.8750000000,0.0004114791
657.9000000000,0.0003254973
657.9250000000,0.0002673080
657.9500000000,0.0002394749
657.9750000000,0.0001887365
658.0000000000,0.0000492185
658.0250000000,-0.0002064638
658.0500000000,-0.0005395261
658.0750000000,-0.0008534784
658.1000000000,-0.0010310346
658.1250000000,-0.0009815104
658.1500000000,-0.0006809621
658.1750000000,-0.0001913896
658.2000000000,0.0003507134
658.2250000000,0.0007796859
658.2500000000,0.0009692099
658.2750000000,0.0008951944
658.3000000000,0.0006550155
658.3250000000,0.0004193486
658.3500000000,0.0003308934
658.3750000000,0.0004053905
658.4000000000,0.0005034066
658.4250000000,0.0004072374
658.4500000000,-0.0000300043
658.4750000000,-0.0007541100
658.5000000000,-0.0014930074
658.5250000000,-0.0018847611
658.5500000000,-0.0016860820
658.5750000000,-0.0009332204
658.6000000000,0.0000555352
658.6250000000,0.0008509018
658.6500000000,0.0011579971
658.6750000000,0.0009814703
658.7000000000,0.0006019252
658.7250000000,0.0003767603
658.7500000000,0.0004956851
658.7750000000,0.0008528721
658.8000000000,0.0011210247
658.8250000000,0.0009773375
658.8500000000,0.0003298441
658.8750000000,-0.0006060533
658.9000000000,-0.0014291863
658.9250000000,-0.0017888652
658.9500000000,-0.0015808214
658.9750000000,-0.0009823802
659.0000000000,-0.0003185003
659.0250000000,0.0001402415
659.0500000000,0.0003138925
659.0750000000,0.0003086051
659.1000000000,0.0002986476
659.1250000000,0.0003926668
659.1500000000,0.0005757845
659.1750000000,0.0007503139
659.2000000000,0.0008241935
659.2250000000,0.0007718762
659.2500000000,0.0006284586
659.2750000000,0.0004382187
659.3000000000,0.0002123572
659.3250000000,-0.0000663199
659.3500000000,-0.0004018311
659.3750000000,-0.0007512940
659.4000000000,-0.0010351028
659.4250000000,-0.0011845891
659.4500000000,-0.0011836487
659.4750000000,-0.0010638651
659.5000000000,-0.0008552470
659.5250000000,-0.0005396407
659.5500000000,-0.0000593056
659.5750000000,0.0006111432
659.6000000000,0.0013816685
659.6250000000,0.0020294357
659.6500000000,0.0022854798
659.6750000000,0.0019853658
659.7000000000,0.0011850062
659.7250000000,0.0001536460
659.7500000000,-0.0007642274
659.7750000000,-0.0013326949
659.8000000000,-0.0015319160
659.8250000000,-0.0015182444
659.8500000000,-0.0014706901
659.8750000000,-0.0014395234
659.9000000000,-0.0013102450
659.9250000000,-0.0009093413
659.9500000000,-0.0001709706
659.9750000000,0.0007636646
660.0000000000,0.0015940021
660.0250000000,0.0020263859
660.0500000000,0.0019430545
660.0750000000,0.0014569504
660.1000000000,0.0008200394
660.1250000000,0.0002583537
660.1500000000,-0.0001454694
660.1750000000,-0.0004460186
660.2000000000,-0.0007279488
660.2250000000,-0.0009962881
660.2500000000,-0.0011571354
660.2750000000,-0.0011023728
660.3000000000,-0.0008229502
660.3250000000,-0.0004494078
660.3500000000,-0.0001752713
660.3750000000,-0.0001151212
660.4000000000,-0.0002072181
660.4250000000,-0.0002430592
660.4500000000,-0.0000128005
660.4750000000,0.0005334723
660.5000000000,0.0012246483
660.5250000000,0.0017542861
660.5500000000,0.0018562790
660.5750000000,0.0014531801
660.6000000000,0.0006846211
660.6250000000,-0.0001890995
660.6500000000,-0.0009298986
660.6750000000,-0.0014141551
660.7000000000,-0.0016298618
660.7250000000,-0.0016112451
660.7500000000,-0.0013827109
660.7750000000,-0.0009595550
660.8000000000,-0.0003914171
660.8250000000,0.0002083313
660.8500000000,0.0006916951
660.8750000000,0.0009528556
660.9000000000,0.0009930969
660.9250000000,0.0009159301
660.9500000000,0.0008476825
660.9750000000,0.0008402331
661.0000000000,0.0008307333
661.0250000000,0.0006911619
661.0500000000,0.0003315006
661.0750000000,-0.0002208661
661.1000000000,-0.0008229557
661.1250000000,-0.0012932745
661.1500000000,-0.0015032622
661.1750000000,-0.0014196107
661.2000000000,-0.0010824307
661.2250000000,-0.0005589637
661.2500000000,0.0000750281
661.2750000000,0.0007138965
661.3000000000,0.0012018903
661.3250000000,0.0013681721
661.3500000000,0.0011239373
661.3750000000,0.0005578544
661.4000000000,-0.0000622623
661.4250000000,-0.0004211207
661.4500000000,-0.0003562127
661.4750000000,0.0000129781
661.5000000000,0.0003409479
661.5250000000,0.0002874686
661.5500000000,-0.0002236618
661.5750000000,-0.0009097207
661.6000000000,-0.0012905454
661.6250000000,-0.0010167895
661.6500000000,-0.0001409426
661.6750000000,0.0008724569
661.7000000000,0.0014269043
661.7250000000,0.0011848713
661.7500000000,0.0002994364
661.7750000000,-0.0006817169
661.8000000000,-0.0011797427
661.8250000000,-0.0009633531
661.8500000000,-0.0002774783
661.8750000000,0.0003639903
661.9000000000,0.0005638195
661.9250000000,0.0003195118
661.9500000000,-0.0000091753
661.9750000000,-0.0000123965
662.0000000000,0.0004198945
662.0250000000,0.0009821100
662.0500000000,0.0011674287
662.0750000000,0.0006580848
662.1000000000,-0.0004006342
662.1250000000,-0.0014550170
662.1500000000,-0.0018986458
662.1750000000,-0.0014790918
662.2000000000,-0.0004659165
662.2250000000,0.0005377691
662.2500000000,0.0010014813
662.2750000000,0.0008012108
662.3000000000,0.0002527386
662.3250000000,-0.0001589954
662.3500000000,-0.0001402626
662.3750000000,0.0002267524
662.4000000000,0.0005941127
662.4250000000,0.0006459865
662.4500000000,0.0003435230
662.4750000000,-0.0000682602
662.5000000000,-0.0002819556
662.5250000000,-0.0001892869
662.5500000000,0.0000308672
662.5750000000,0.0000679602
662.6000000000,-0.0002477806
662.6250000000,-0.0007771867
662.6500000000,-0.0011488560
662.6750000000,-0.0010294490
662.7000000000,-0.0003832404
662.7250000000,0.0004789333
662.7500000000,0.0011024347
662.7750000000,0.0011942672
662.8000000000,0.0008062097
662.8250000000,0.0002660534
662.8500000000,-0.0000811433
662.8750000000,-0.0001195164
662.9000000000,-0.0000114256
662.9250000000,-0.0000225507
662.9500000000,-0.0002717528
662.9750000000,-0.0006110707
663.0000000000,-0.0007358817
663.0250000000,-0.0004412767
663.0500000000,0.0001791133
663.0750000000,0.0007572283
663.1000000000,0.0008946866
663.1250000000,0.0004532214
663.1500000000,-0.0003246771
663.1750000000,-0.0009616147
663.2000000000,-0.0010606211
663.2250000000,-0.0005686244
663.2500000000,0.0001965872
663.2750000000,0.0007709070
663.3000000000,0.0008568055
663.3250000000,0.0005041852
663.3500000000,0.0000402082
663.3750000000,-0.0001880478
663.4000000000,-0.0000644577
663.4250000000,0.0002309834
663.4500000000,0.0003795893
663.4750000000,0.0001783709
663.5000000000,-0.0002992740
663.5250000000,-0.0007516788
663.5500000000,-0.0008656128
663.5750000000,-0.0005409178
663.6000000000,0.0000378369
663.6250000000,0.0005292823
663.6500000000,0.0006662066
663.6750000000,0.0004249296
663.7000000000,0.0000193239
663.7250000000,-0.0002656518
663.7500000000,-0.0002747783
663.7750000000,-0.0000748003
663.8000000000,0.0001200959
663.8250000000,0.0001260421
663.8500000000,-0.0000640504
663.8750000000,-0.0002726531
663.9000000000,-0.0002731727
663.9250000000,0.0000298221
663.9500000000,0.0005065947
663.9750000000,0.0008656706
664.0000000000,0.0008372111
664.0250000000,0.0003559111
664.0500000000,-0.0003788998
664.0750000000,-0.0010087711
664.1000000000,-0.0012229675
664.1250000000,-0.0009375189
664.1500000000,-0.0003359777
664.1750000000,0.0002502312
664.2000000000,0.0005435984
664.2250000000,0.0004775209
664.2500000000,0.0002138661
664.2750000000,0.0000172769
664.3000000000,0.0000724156
664.3250000000,0.0003629529
664.3500000000,0.0006871172
664.3750000000,0.0007946282
664.4000000000,0.0005524242
664.4250000000,0.0000315494
664.4500000000,-0.0005377257
664.4750000000,-0.0009082499
664.5000000000,-0.0009598927
664.5250000000,-0.0007527030
664.5500000000,-0.0004610470
664.5750000000,-0.0002409117
664.6000000000,-0.0001247344
664.6250000000,-0.0000154933
664.6500000000,0.0002188972
664.6750000000,0.0006194518
664.7000000000,0.0010686379
664.7250000000,0.0013330034
664.7500000000,0.0011945114
664.7750000000,0.0005913669
664.8000000000,-0.0003179597
664.8250000000,-0.0012081156
664.8500000000,-0.0017305145
664.8750000000,-0.0016722658
664.9000000000,-0.0010513025
664.9250000000,-0.0001058472
664.9500000000,0.0008107459
664.9750000000,0.0013778064
665.0000000000,0.0014327127
665.0250000000,0.0010234264
665.0500000000,0.0003699378
665.0750000000,-0.0002458180
665.1000000000,-0.0006116456
665.1250000000,-0.0006761543
665.1500000000,-0.0005526036
665.1750000000,-0.0004307969
665.2000000000,-0.0004441194
665.2250000000,-0.0005708999
665.2500000000,-0.0006369911
665.2750000000,-0.0004287610
665.3000000000,0.0001468126
665.3250000000,0.0009580294
665.3500000000,0.0016783623
665.3750000000,0.0019472940
665.4000000000,0.0015719545
665.4250000000,0.0006458834
665.4500000000,-0.0004916110
665.4750000000,-0.0014319799
665.5000000000,-0.0019001421
665.5250000000,-0.0018607195
665.5500000000,-0.0014743637
665.5750000000,-0.0009528492
665.6000000000,-0.0004240227
665.6250000000,0.0001026132
665.6500000000,0.0006629963
665.6750000000,0.0012341352
665.7000000000,0.0016925837
665.7250000000,0.0018728628
665.7500000000,0.0016781044
665.7750000000,0.0011513882
665.8000000000,0.0004489194
665.8250000000,-0.0002618142
665.8500000000,-0.0008927482
665.8750000000,-0.0014382536
665.9000000000,-0.0018910927
665.9250000000,-0.0021535354
665.9500000000,-0.0020410479
665.9750000000,-0.0014047647
666.0000000000,-0.0002930120
666.0250000000,0.0009822390
666.0500000000,0.0019578084
666.0750000000,0.0022666033
666.1000000000,0.0018629667
666.1250000000,0.0010624006
