100;12.192200599999978;0.045807294770580355;0.03009560919600101;0.01360151086647941;0.0066403819094077035;0.0034053003722253573;0.0018049290622572216;0.0013316448126053436;0.0009255729311629118;0.0005837436181530337;0.0003507288739802013;0.00020500257451704933;0.00011778178072458782;6.689054650500324e-05;3.767474361370747e-05;2.1087763875660056e-05;1.742932571160328e-05;1.4711760984361536e-05;1.074877452801813e-05;6.715543082801914e-05;5.8314871667788945e-05;4.858592178298868e-05;4.771997273269512e-05;4.780485486825045e-05;4.419343797270255e-05;3.8569259892354744e-05;6.442791504378197e-05;8.50181029879239e-05;7.337775895503507e-05;6.525300889594626e-05;4.707613069297626e-05;3.868788741001269e-05;2.954754151680075e-05;3.008510573100747e-05;3.120254841331118e-05;2.9942960912237156e-05;2.6857316832823097e-05;2.5154341172389954e-05;2.0340451351485858e-05;1.6548522253802983e-05;1.2908277342734352e-05;1.089563949857113e-05;9.543438790425285e-06;8.988267379621629e-06;9.436157780042953e-06;8.785785295675679e-06;8.260981449464497e-06;7.090882113312709e-06;6.029293477611937e-06;5.34822388408573e-06;5.422229869181598e-06;5.119979836031782e-06;4.714257316378044e-06;4.256030800750168e-06;4.128816837186953e-06;3.6096464212331313e-06;3.395681853126149e-06;3.1467872238524485e-06;2.8817165194305335e-06;2.8277707634727657e-06;2.7271039749059686e-06;2.819640067136302e-06;2.870695289230618e-06;2.995173926510308e-06;3.134580128561446e-06;3.1679878449403797e-06;3.1976164152862684e-06;3.029186679754123e-06;2.829347120931188e-06;2.4819282979057242e-06;2.130587618201434e-06;1.7794948654870888e-06;1.4580713822807108e-06;1.162661569825787e-06;9.150354417552364e-07;7.104001468123807e-07;5.345916552976084e-07;4.1004401493764344e-07;3.115686408897231e-07;2.3798039873510197e-07;1.822987308049519e-07;1.3702683629005641e-07;1.0402602018780147e-07;7.71377538655357e-08;5.744159909003739e-08;4.239475822736467e-08;3.0735160238417337e-08;2.257230766616584e-08;1.6304181420227888e-08;1.1398232807721038e-08;8.085551914098901e-09;5.660435322071253e-09;4.13695406291293e-09;3.0810917934185713e-09;2.2585047172187458e-09;1.6070114281078942e-09;1.1647388289091417e-09;8.462287273805847e-10;6.22287844733463e-10;4.352058974352267e-10;3.1346562460218915e-10
100;12.419062199999871;0.04424586482460645;0.029186862703596834;0.013059556681920334;0.006309134176764244;0.0032004836966722655;0.0016776679643133842;0.0008997297492532873;0.0004904448210930269;0.0005431877436590904;0.00047001247209045544;0.0003682911711847156;0.0002641539141632917;0.0001752430307169935;0.0001232563458248449;8.312633708601794e-05;5.3577783877761596e-05;3.492264322851131e-05;4.431625036688022e-05;5.8942951016876326e-05;5.0046724270068224e-05;4.3735729076916495e-05;3.9528457630349805e-05;3.261351049696591e-05;3.057128942708493e-05;2.8328446589537673e-05;2.6666139219468244e-05;1.981478143581508e-05;2.1573689636023626e-05;2.494930125896381e-05;2.761892919857783e-05;3.166166823853354e-05;3.456723450591068e-05;3.155820318047687e-05;2.6117437688134834e-05;2.8080545610647847e-05;2.9246201436769938e-05;2.9008395371033687e-05;2.4817568779380046e-05;2.2531083694333336e-05;2.11980210879425e-05;1.9575906142380614e-05;1.8701710107934307e-05;1.6770579471128542e-05;1.4199371905459603e-05;1.2026493900072456e-05;1.0826585964876872e-05;1.0169946561110714e-05;9.511970488961776e-06;8.846119145881634e-06;8.392810137535173e-06;7.805657408668506e-06;7.971687224687942e-06;7.8987671740158e-06;8.1547865679436e-06;8.86046674923063e-06;9.899849161807381e-06;1.0608269290522263e-05;1.1081312757182287e-05;1.1061955202270237e-05;1.0856813355328595e-05;1.0427671553348961e-05;9.585920971401235e-06;8.588373339859593e-06;7.40738468036126e-06;6.229270807438299e-06;5.157250747499978e-06;4.154439338417048e-06;3.3185544155619058e-06;2.624362520030854e-06;2.0642163287479593e-06;1.6004237977839351e-06;1.2302772086564942e-06;9.400655421726586e-07;7.260692573498729e-07;5.520499107745589e-07;4.221887332771493e-07;3.163246299169371e-07;2.3571740380123716e-07;1.7778508314819613e-07;1.3514583897610026e-07;1.0084467299483689e-07;7.522409079859477e-08;5.721728701247805e-08;4.3758754502308884e-08;3.395980428709623e-08;2.5813821441612328e-08;1.9842122711836148e-08;1.5404512702315345e-08;1.1818762622652e-08;8.890872785852033e-09;6.66973172246384e-09;5.121219455686589e-09;3.895511685340398e-09;3.0066814218242094e-09;2.2734209143987793e-09;1.6430635089894064e-09;1.196880703682856e-09;8.794003782367119e-10;6.561278093982201e-10;5.012929691888815e-10
100;12.492352100000062;0.030195391402337964;0.026527741765770614;0.012170110537284937;0.005997741163441112;0.004525178316922402;0.0031334082373903555;0.0019275325338651698;0.0011325688134317586;0.0006516396618314161;0.000370866597858285;0.00020973759199467484;0.000118125647897548;6.63317579454337e-05;3.716187674925307e-05;2.078045116300087e-05;1.1601653871405274e-05;4.9223918970182116e-05;4.359304692787249e-05;6.928626719143194e-05;0.00010382453671232298;0.00010369474165144254;0.00011232589170626336;9.280719001836027e-05;6.843325182660582e-05;6.555350408505739e-05;5.725387142069657e-05;4.053215820741672e-05;2.688001210574266e-05;2.411142109928457e-05;1.6258592245934805e-05;1.2244566384121591e-05;1.493534729196856e-05;1.990473790860379e-05;2.2291683164530345e-05;3.18727262234665e-05;3.5629572044905925e-05;4.136977752560979e-05;3.5639806430274916e-05;2.996717334077936e-05;2.740317118659338e-05;2.4989670792927813e-05;2.144828383302033e-05;1.9131821297958906e-05;1.7263612843838787e-05;1.5261988041490595e-05;1.2164915007371073e-05;9.954320011112329e-06;9.208269140091199e-06;8.790572545333146e-06;8.578742425178862e-06;7.944521104214027e-06;7.352507992983563e-06;7.0866659584574145e-06;6.13410363066456e-06;5.899936469765287e-06;5.53891903928411e-06;5.296570980238893e-06;5.324944153817472e-06;5.384469383187634e-06;5.709947175263328e-06;6.236531597709433e-06;6.6480975598092155e-06;6.6623432203068455e-06;6.510052574296204e-06;6.0211771062857845e-06;5.471165515615517e-06;4.857644277102565e-06;4.1470645808378125e-06;3.510627081281377e-06;2.9045637341165963e-06;2.3655473101348882e-06;1.8985172517992833e-06;1.4937964405226678e-06;1.1614585648914025e-06;8.792744209504063e-07;6.621771209715783e-07;5.037716234964277e-07;3.771486061910017e-07;2.8356096812254047e-07;2.04931565372478e-07;1.4909078946437326e-07;1.0677883737317569e-07;7.74602546586847e-08;5.652017459113111e-08;4.0739705578318456e-08;3.039277343494021e-08;2.224515638811404e-08;1.5915182011171963e-08;1.1565152831118292e-08;8.428982807782703e-09;6.325216304961821e-09;4.5530053029576715e-09;3.2620623953641905e-09;2.3682801599281663e-09;1.6752538492747483e-09;1.2194653727602922e-09;9.034621759558085e-10;6.819051667321481e-10;5.002389242370842e-10;3.8659684088673987e-10
100;12.303250199999866;0.06509449465201307;0.032891101987566895;0.014403976171727843;0.006852828533274699;0.00343493505415383;0.001782632394094324;0.0009476596119272022;0.000512471580820519;0.00028058962579060074;0.00015503890911392095;8.625259238435594e-05;4.823288750551489e-05;3.441413340468602e-05;9.865088768794604e-05;8.147720613104055e-05;5.895071763503267e-05;4.8633095943050725e-05;6.509413011312142e-05;6.412475044606081e-05;4.9346232960606946e-05;4.00128131586363e-05;4.917019103781388e-05;4.735102569657242e-05;5.184880007062745e-05;3.945638886197183e-05;2.6451052132254153e-05;2.5629170157190223e-05;2.0656058563247927e-05;1.76255689054406e-05;1.936162532375208e-05;2.1834801507434483e-05;1.9037113918629756e-05;1.8754828026276194e-05;1.800057522423956e-05;1.8304262361171887e-05;1.5627379582225967e-05;1.4641571924261252e-05;1.3529135390934258e-05;1.1939324720025097e-05;1.0426876267123782e-05;9.317000141221318e-06;8.199189796677373e-06;6.845315650254321e-06;5.608846050824739e-06;4.7223718260906545e-06;4.374177727151178e-06;3.95995524685611e-06;3.4995141532264328e-06;3.2079645714976187e-06;2.9882916731299247e-06;2.9883850878813453e-06;2.8969967915762313e-06;2.7318208375271534e-06;2.494414767390478e-06;2.3354756624288853e-06;2.1441260744957577e-06;1.921536654657961e-06;1.8329367467863491e-06;1.8156414578204213e-06;1.9129964366947393e-06;1.9989609145237172e-06;2.0148066517158384e-06;1.9731730231810263e-06;2.031333437807012e-06;2.0496186493094982e-06;1.9950365112747215e-06;1.856929258139194e-06;1.6432898085102595e-06;1.447152647508e-06;1.2201768197102717e-06;1.0127655599726818e-06;8.43447070521748e-07;6.577615568967242e-07;5.076964702785156e-07;3.959192391665247e-07;3.038762918310354e-07;2.3139048318770072e-07;1.7389475274060917e-07;1.3166569576128684e-07;9.986627549821776e-08;7.450397135681359e-08;5.550187440372596e-08;4.2021128129430854e-08;3.1454680320276204e-08;2.2934503958359692e-08;1.6492198838756645e-08;1.2169157881646702e-08;9.14627750287374e-09;6.772571905164801e-09;4.961141633966356e-09;3.714640355540902e-09;2.663349012778496e-09;1.9537332112420978e-09;1.3839629925768228e-09;9.701847270255857e-10;7.008351812861093e-10;5.435627219185292e-10;3.962570622208641e-10;2.833939041044181e-10;2.1236004750407646e-10
100;12.082142299999987;0.10144058268377058;0.038539598506021386;0.016607462194419366;0.007882158680190333;0.003980262844292654;0.0020975455066517567;0.0011400158820563204;0.0007251098972010531;0.000429968569088078;0.0002576088656854055;0.0001558550261207218;9.513204114739393e-05;5.852826156671526e-05;3.6261347754256846e-05;2.2604954829290245e-05;1.4422215064526848e-05;1.0404784507564053e-05;7.056612690871428e-06;5.790799588304309e-06;4.157276993306405e-06;3.3993323629934935e-06;2.404519962310208e-06;1.7289480668303398e-06;1.24368912399709e-06;8.564362458011504e-07;7.280449497732964e-07;5.544960035828528e-07;5.511830404198803e-07;4.5567703076581703e-07;4.409155051752125e-07;5.520716917593243e-07;5.804262406373197e-07;6.847726756901699e-07;6.568921006591468e-07;6.880112452593698e-07;7.501285804339278e-07;7.990082603088407e-07;8.0750910167747e-07;8.095481396393899e-07;8.195047315276354e-07;8.090137696378048e-07;7.280183639340225e-07;6.26254997646224e-07;5.647756567786363e-07;4.919100846729575e-07;4.69403068107035e-07;4.478026159920276e-07;4.164341704354789e-07;3.957745347060264e-07;3.65329814453465e-07;3.538636309477194e-07;3.216331911343879e-07;2.899405799569115e-07;2.6105639643270296e-07;2.2282989754563497e-07;1.943521993430859e-07;1.6850719570936646e-07;1.7248324640516152e-07;1.7697766479724013e-07;1.8127217068279688e-07;1.8057688405157953e-07;1.815031407396455e-07;1.6040732989903168e-07;1.513576054458356e-07;1.5119389093093209e-07;1.4504334864698362e-07;1.429007111732711e-07;1.3129260465377712e-07;1.2202831469559363e-07;1.0914874873571702e-07;9.35981278225093e-08;7.862292120117144e-08;6.606414640699972e-08;5.666571452371615e-08;4.6910515951990795e-08;4.0748395996913494e-08;3.3762029675441914e-08;2.8126191355695377e-08;2.234611919370182e-08;1.7425472129920197e-08;1.3273872440892242e-08;9.967192368936254e-09;7.916976290371027e-09;6.375918476432323e-09;4.901819002287788e-09;3.79091371322998e-09;2.9520095377474694e-09;2.254339568531684e-09;1.7466837159225602e-09;1.313440768555319e-09;9.667902931241983e-10;7.330278006802912e-10;5.548680777034244e-10;4.418631343303374e-10;3.4183724643496745e-10;2.563079577682545e-10;1.901129940397849e-10;1.4033548645737318e-10;9.995392487293916e-11;7.337787583588057e-11
100;11.873884699999962;0.06947911522952036;0.03374001119238299;0.014753623068904858;0.007016532039422003;0.0035179792736106446;0.0018270131565791996;0.00097222632590126;0.0011145711197873408;0.0006669288195093527;0.0003959856470211636;0.00023454562455293694;0.00014439230962398484;8.948346902273882e-05;8.652039339382608e-05;6.009237666987299e-05;3.9731588367846675e-05;2.5933223004595696e-05;1.6668517111236274e-05;1.0449947346038429e-05;7.1425681479016875e-06;1.1655043618329288e-05;8.314446702140239e-06;6.914792100043551e-06;4.8256777759105255e-06;3.436598914677346e-06;2.6701369465542777e-06;4.701740991532592e-06;4.039351168489582e-06;3.511224599277503e-06;5.609136576541035e-06;5.6807556076798815e-06;5.140860189159003e-06;4.673174362999791e-06;4.697804355023729e-06;5.487648956638056e-06;5.659665271999043e-06;6.6964754371541514e-06;6.506080382275038e-06;6.890843620041051e-06;6.8638443326675404e-06;6.483149309048835e-06;6.2561514528882e-06;6.556261755224012e-06;6.488423163923379e-06;6.289854937499456e-06;6.065708307726588e-06;5.839534446841646e-06;5.577370983078642e-06;5.0410546671165355e-06;4.794976227696689e-06;4.44749787475215e-06;3.8964372733208015e-06;3.378718599519266e-06;3.0917979831980585e-06;2.907115496680897e-06;2.7943641982789633e-06;2.676637186462211e-06;2.764232436094479e-06;2.852144006174243e-06;3.037221606061928e-06;3.1985922584599057e-06;3.2906107603210005e-06;3.2792136022633462e-06;3.081774024787785e-06;2.8108694825294677e-06;2.5152693144727386e-06;2.1923157591431615e-06;1.8396889065577101e-06;1.5453156485466262e-06;1.260032816639565e-06;9.88710538314787e-07;7.72031776431282e-07;5.995676776408729e-07;4.5663815145633567e-07;3.4481926089847675e-07;2.590085847543594e-07;1.949002173318704e-07;1.4782016850483702e-07;1.1138295279154863e-07;8.294080290647814e-08;6.338785557427348e-08;4.888407760550635e-08;3.659260053619017e-08;2.7641277126608438e-08;2.0531570645018667e-08;1.5696446715681874e-08;1.222333104821418e-08;9.158517013205453e-09;6.831476129442482e-09;5.112709450995965e-09;3.855171237265526e-09;2.8837142209144527e-09;2.0783865879730677e-09;1.5224362988877453e-09;1.098661863106422e-09;8.018893696759501e-10;5.779744896451502e-10;4.149022746057072e-10;3.0088675575617915e-10;2.2637078379991543e-10
100;11.949713200000133;0.11404610152289;0.04170502200605987;0.01804695272325358;0.008580122467476735;0.004324438647038718;0.002265135891301103;0.0012183018368771123;0.0006676310705159999;0.00037082324110461245;0.00020800245453710855;0.00011752239686505867;6.67596900316651e-05;3.807656324045734e-05;2.1782821722771437e-05;1.2489894923422762e-05;7.173795773013773e-06;4.125748125508421e-06;2.375105100362571e-06;1.3683146433515288e-06;7.887402393450754e-07;4.5484955145225576e-07;2.623871135355956e-07;1.5139942873339388e-07;8.737500607164866e-08;5.043266348505986e-08;2.9112765260522978e-08;1.680701604763529e-08;9.703419745561589e-09;5.602470406640632e-09;3.234818642278039e-09;1.8678077221783902e-09;1.0785080971721667e-09;6.227611369866144e-10;3.5960423721480026e-10;2.076500561034552e-10;1.1990638516512976e-10;6.92396480679251e-11;3.998242474097478e-11;4.179927305538083e-10;1.2344298886293561e-09;1.7567640090137616e-09;1.90660021360709e-09;1.794035950266657e-09;1.5455350410442858e-09;1.2539309980937006e-09;2.7736352007220204e-09;3.6435416207278745e-09;3.836156156018099e-09;2.998551951961253e-09;2.630859533683456e-09;2.1661731628058068e-09;2.2723076651169197e-09;1.3754848372123746e-09;2.4075100775771064e-11;2.4551363465111215e-10;8.444070632376711e-10;1.0059656597875015e-09;1.4458915529634274e-09;1.6563363034146334e-09;3.4266123911395953e-09;3.86909722420243e-09;3.3262852568997875e-09;2.4530520123974965e-09;9.354954657354844e-10;3.6356630425788116e-10;2.8911549285254474e-11;6.973944499154438e-12;1.0853081475871995e-11;3.671255614957297e-10;9.101986251279602e-10;1.3745582831371425e-09;2.9728912781643865e-09;3.921976793483006e-09;3.6578988889929156e-09;3.10562539014064e-09;2.054641353594486e-09;9.398570905716248e-10;6.596166122488563e-10;3.9745088512860794e-10;1.3539386800190592e-10;7.478038461734577e-11;1.1017722923152196e-10;1.5291649487928659e-10;1.8670140500251242e-10;1.7582378095515898e-10;1.4055423172995963e-10;6.635632983475417e-11;2.8871324627022257e-11;2.068189529012734e-11;1.4034561936541368e-11;1.6286716913520497e-11;1.4231051779800117e-11;8.409120125618644e-12;8.114469941903253e-12;2.405626813264692e-12;9.930166444760705e-13;9.183752021103732e-13;7.880566559550031e-13;2.447585245094867e-13;1.8894935168589725e-13
100;12.066740299999992;0.051633474936008415;0.030674495548753542;0.013645996517842575;0.0065717131452020724;0.003328529634063739;0.0017439685690699164;0.0009355761579780177;0.0005104577520497582;0.00028196786615059406;0.00015718769920324273;8.823353245878486e-05;4.9789098743045276e-05;2.8209883900112385e-05;1.6034398159566772e-05;1.1169750985144418e-06;2.125592490495431e-05;1.5375210695207808e-06;3.868914436571796e-05;7.703188853970958e-05;7.51599480826323e-05;5.5537161686556356e-05;8.380712751825665e-05;7.054981890772552e-05;5.7907329729203515e-05;5.0071917155801455e-05;3.719961744406106e-05;3.9078262939071647e-05;2.6644956217964653e-05;2.432817768342159e-05;2.704827261325702e-05;2.7159587809243417e-05;2.5476021959698323e-05;2.2823909827760096e-05;2.816583902616444e-05;2.8308622679276587e-05;2.6029154600786896e-05;3.245280282727724e-05;3.643644621294262e-05;3.086842894027909e-05;3.0517163066122823e-05;3.0161322437286606e-05;2.8171706269532968e-05;2.756856785508606e-05;2.2965826789633587e-05;1.8895778622061277e-05;1.6510610040920492e-05;1.4508996098826727e-05;1.3190944972114463e-05;1.1986737808962405e-05;1.0786416694263863e-05;9.740892086403048e-06;8.694559279732481e-06;8.31215504295898e-06;7.588698952600656e-06;7.709646844599417e-06;7.940236708695486e-06;8.188694232733233e-06;9.0587322609427e-06;1.006246380835273e-05;1.1076282688955988e-05;1.1840799910127377e-05;1.2023042095163862e-05;1.1884688284363467e-05;1.0889818302457518e-05;9.661516984582352e-06;8.149869276370857e-06;6.862538416453069e-06;5.640628285518127e-06;4.552250952578037e-06;3.625551530516672e-06;2.840557857736134e-06;2.2151338629597574e-06;1.7187101861405578e-06;1.3042078494017409e-06;9.87986861468636e-07;7.517970191448078e-07;5.679462275273624e-07;4.2936260611470134e-07;3.1830153508227966e-07;2.389048807832117e-07;1.7529611745959802e-07;1.2984970239462645e-07;9.78358823684468e-08;7.225408577073349e-08;5.298167900996886e-08;4.015465019834098e-08;2.990361459600127e-08;2.189221644289011e-08;1.6036261404495984e-08;1.2005284713198248e-08;8.953217156364251e-09;6.725763647582144e-09;4.97205976680772e-09;3.714869522809033e-09;2.7669534048941916e-09;2.0089602526334504e-09;1.4690276713282674e-09;1.0815631141028362e-09;7.662704330881486e-10;5.601281310991513e-10
100;11.985792299999957;0.07490094212132457;0.035599595631549144;0.01575080079430842;0.007589766183183044;0.0038588642960087007;0.0020333114538664443;0.0010981830241103233;0.0006036063308827516;0.00033599116535588795;0.0001887659244549502;0.00010678017890019155;6.07111495356011e-05;3.4649725255744986e-05;1.9832283048753214e-05;1.137576509029284e-05;6.535731028605544e-06;3.7595960034268593e-06;2.1646713425281325e-06;1.2472361065133731e-06;1.1133387026282418e-06;1.0896267756961514e-05;1.530002166530326e-05;1.4097035062408296e-05;1.0829217922085184e-05;9.730742101744359e-06;1.096182894528575e-05;9.050647860459078e-06;5.9535615750879e-06;3.903878509482735e-06;3.2754095847165755e-06;3.359014057080673e-06;3.205751326425735e-06;4.960460154162018e-06;6.275255310358347e-06;6.841101713104458e-06;7.2103381840584316e-06;7.565572851910856e-06;8.423538213728487e-06;8.527003771302049e-06;7.794820954995477e-06;7.994617092620911e-06;9.994139145121687e-06;1.0604963684077447e-05;1.075267878666667e-05;1.0261794602176006e-05;1.0383901801416693e-05;1.0406132712641647e-05;9.480567849826957e-06;8.162333556567374e-06;7.225239890104649e-06;6.759289887267126e-06;6.143204263560928e-06;5.592726258721614e-06;5.114305444543529e-06;4.3492013951792e-06;3.847458050499549e-06;3.618788220078777e-06;3.3541259366768897e-06;3.2707113146122084e-06;3.058847957092388e-06;2.8896768041203703e-06;2.785380627808511e-06;2.8028183567469096e-06;2.917957070349021e-06;3.0243584400316725e-06;3.0886020001354258e-06;3.007211695431584e-06;2.818327712762456e-06;2.494478517683607e-06;2.1395833553961214e-06;1.7652440295194027e-06;1.4303489078691752e-06;1.124917322994077e-06;8.861635576784822e-07;6.95420366943918e-07;5.219732026156675e-07;3.912264628369676e-07;2.8992705330936254e-07;2.1645980064168483e-07;1.6245362614328552e-07;1.2220534863729755e-07;9.086716052633133e-08;6.665669429743043e-08;4.854009549686916e-08;3.5617251508900906e-08;2.580268979895183e-08;1.8919543294331383e-08;1.387422049251987e-08;1.0256933009935492e-08;7.585394517564234e-09;5.4063817709534046e-09;3.777190619212038e-09;2.625281396276494e-09;1.8386017965973456e-09;1.3014211585698548e-09;9.260206888887428e-10;6.655904390629128e-10;4.715774652997108e-10;3.22254349003572e-10;2.2756982238651848e-10
100;12.121088900000132;0.11076826038591014;0.04123320450422681;0.01787264967636489;0.008505748058043622;0.004289718805594841;0.0022479311252755663;0.0012094174677909908;0.0006629070917842367;0.0003682577631229125;0.00020658748083915568;0.00011673300122770568;6.631553236536789e-05;3.7825059396513964e-05;2.163972536319604e-05;1.2408184685916256e-05;7.127010969568987e-06;4.098905462156792e-06;2.359680214314686e-06;1.3594404234966233e-06;7.836301734143647e-07;4.5190501290593767e-07;2.606895289239745e-07;1.504203553432668e-07;8.681016291189982e-08;5.010672298479152e-08;2.8924650406546887e-08;1.6698432431517676e-08;9.64073694433732e-09;5.566282365428003e-09;3.2139253677964386e-09;1.8557444047699997e-09;1.071542773641131e-09;6.187392793757173e-10;3.572819264101964e-10;2.0630908238579687e-10;1.1913205718622563e-10;6.879251863218574e-11;3.972423182558975e-11;2.2938822398600675e-11;1.3246090820943515e-11;7.649007671700671e-12;2.085406140969859e-10;4.136807092564732e-10;2.5055609172457484e-09;8.485811090564553e-09;1.6512454698469306e-08;3.005890680764261e-08;6.493997407600181e-08;9.856681694768635e-08;1.3631236318600976e-07;1.5863150848568983e-07;1.7501180319110808e-07;1.972037822198403e-07;1.8753533574141698e-07;1.6807176549100056e-07;1.644718782812154e-07;1.6628448573565123e-07;1.5578383984339561e-07;1.3894045957804718e-07;1.2047690854197775e-07;1.0848606950134779e-07;9.863587225065956e-08;9.047686230573677e-08;8.370565721357508e-08;7.624166755626068e-08;6.983936104619714e-08;5.728328692591315e-08;5.4075990624603754e-08;4.698721324957615e-08;4.251586170482504e-08;3.908131816913987e-08;3.718744688196967e-08;4.1012222997741015e-08;4.310306479310932e-08;4.579957536159318e-08;4.7862371615054834e-08;4.834991434792786e-08;4.5718477901917376e-08;3.913788684479343e-08;3.3461154750178985e-08;2.729240605449157e-08;2.2239066460900256e-08;1.782213554293814e-08;1.4025267239172075e-08;1.0518369536256768e-08;7.823996280100592e-09;5.716212240728359e-09;4.163603078027679e-09;3.1329041914239104e-09;2.3070177976148957e-09;1.6241873249622881e-09;1.2508901361546106e-09;9.373737146387059e-10;6.902736791510575e-10;4.971416157053429e-10;3.733423737196966e-10;2.662196261822737e-10;1.935630989040229e-10;1.3397507429562223e-10;8.702437667802496e-11
