50;5.938263899999981;0.06346240533420551;0.0321041574761872;0.013939205518386993;0.0065682495646289816;0.0032577094837817483;0.0016714496538800371;0.0008777338382016535;0.00046850665176042454;0.0006542164647912262;0.000695137981607131;0.0004304651921075215;0.0004151993707635936;0.0003014520545951413;0.00022244075600713192;0.00017100690626553294;0.00013786039550912858;0.00011667842995126361;0.00010505319364559522;9.100790144405183e-05;7.474890094323707e-05;5.902195936516893e-05;5.1532556045276325e-05;3.988848483890555e-05;3.255531053958846e-05;2.6549164806183338e-05;2.2556494486830598e-05;1.838556195120038e-05;1.4757802017950234e-05;1.2482833527571951e-05;1.0146970366702371e-05;8.65232441729096e-06;7.622817017392211e-06;6.584956248525494e-06;5.167295900135545e-06;3.6440121698766475e-06;2.434246943814517e-06;1.5339237323952478e-06;9.281863747320619e-07;5.35395719655061e-07;3.053049398305853e-07;1.71258883478963e-07;9.631860863118404e-08;5.244895641933381e-08;2.784845245621548e-08;1.495488472410599e-08;7.965711989018598e-09;4.303258854961791e-09;2.4181008518165143e-09;1.3032923559881462e-09;6.888202877827052e-10
50;5.222555199999988;0.10144058268377058;0.038539598506021386;0.016607462194419366;0.007882158680190333;0.00420820054890241;0.002259357400703246;0.0012501231569991302;0.0007083508505140477;0.0004190034975001486;0.00024908467446772066;0.00015737212506699232;9.844665488409469e-05;6.209145399037372e-05;4.0208105188158075e-05;2.6893289216927474e-05;1.9589269332375475e-05;1.484235233954297e-05;1.1659381798400629e-05;9.541997912774692e-06;8.215430894182289e-06;7.007714508167622e-06;5.663596350595695e-06;4.674924668545231e-06;3.869176411843022e-06;3.176605687042106e-06;2.6767757060242375e-06;2.132017543380845e-06;1.7102566093469362e-06;1.4084897983971606e-06;1.2020883766271185e-06;9.70886733706965e-07;7.887848699655107e-07;6.149465505627817e-07;4.795489647720029e-07;3.6726111194670133e-07;2.680297878745224e-07;1.787146109351944e-07;1.1552065495293595e-07;7.219576848211216e-08;4.4066389344903565e-08;2.6149974984323503e-08;1.5533568444468164e-08;9.479599978441216e-09;5.7754530202446814e-09;3.5243231092739316e-09;2.0677311013515066e-09;1.2019229021176227e-09;6.771575502898196e-10;4.020100928403901e-10;2.245275846159936e-10
50;5.358799099999999;0.04424586482460645;0.029186862703596834;0.013059556681920334;0.006309134176764244;0.004096397857287063;0.0027021028792803448;0.0016645048566762087;0.0010238325215165178;0.0006294062784929495;0.0005313988723285979;0.0003833648447997488;0.0002969864242263285;0.00022923487137234918;0.00017310390188844132;0.00015474370408268044;0.00015483620262462286;0.00014597319309891515;0.0001392445626680507;0.00013999408692483875;0.00011889581046863153;0.00010435235215340918;9.073837647059012e-05;7.347055808867389e-05;6.265490828868584e-05;5.132477429001806e-05;4.387660506738766e-05;3.9217017536902066e-05;3.7601744178290376e-05;3.56868873476287e-05;3.228711528605971e-05;2.6953891189366628e-05;2.0335719951261975e-05;1.4123043026937761e-05;9.1741619918706e-06;5.793101873949768e-06;3.5511232517069336e-06;2.115211105615146e-06;1.225387488697484e-06;7.095711403380537e-07;4.0891499735234744e-07;2.3566195865714678e-07;1.3550236581951112e-07;7.706713666518739e-08;4.2845612978470194e-08;2.4220952240070638e-08;1.3651223599894359e-08;7.634401700626874e-09;4.2051996137958665e-09;2.4128361101464266e-09;1.3487856779418285e-09
50;5.928757700000006;0.06999328615326765;0.03224146740218968;0.014136716666243799;0.006990146915927335;0.003639680668639955;0.002039258427012996;0.0012147562135569792;0.0007924416672556992;0.0005416040124367748;0.0003848579127625036;0.00028629041046858;0.0002215527793538055;0.00018090606886330958;0.00015034914797364336;0.0001330062151894143;0.0001139645252235488;9.560130589385766e-05;8.087652838694926e-05;6.553352705196038e-05;5.3570380680703733e-05;4.266314383135143e-05;3.4558749843342885e-05;2.8751668288806932e-05;2.4981611723857834e-05;2.3422174140447447e-05;2.164118000799466e-05;1.949122193353635e-05;1.6518838959599766e-05;1.3133121211987312e-05;9.872542024588905e-06;7.065910251441398e-06;4.842508245937651e-06;3.2257689533652715e-06;2.09223987687694e-06;1.3137945573304778e-06;8.058615104133208e-07;4.860249067899052e-07;2.9300173564792905e-07;1.7717255901543385e-07;1.0558524093091965e-07;6.284132219871416e-08;3.796508938810922e-08;2.2417093003311047e-08;1.3524755138698604e-08;8.295379631720477e-09;5.1064403791230575e-09;3.1250711085700045e-09;1.8745146187402944e-09;1.121505071875978e-09;6.604644012146564e-10
50;5.306523000000027;0.07455386326968327;0.03272119019443614;0.014087053387688259;0.00669095969746538;0.003522348369878521;0.0023885030513134437;0.0013759689725385477;0.0008349669277649611;0.000632448656626797;0.00039884120944959475;0.0002596336762606272;0.00020147248795011766;0.0001480186503915182;0.00012607027594221406;0.00010798114503588092;9.486259132577264e-05;7.387862934187893e-05;6.347452554407303e-05;5.131409357323503e-05;4.215209952275749e-05;3.5111445840981805e-05;2.8988097279446804e-05;2.4324749513410015e-05;2.0395648740481488e-05;1.6650079533843207e-05;1.3907359275708578e-05;1.1510775068211255e-05;1.0188543200209436e-05;8.72074899545095e-06;7.604138944318906e-06;6.737699801186031e-06;6.296393044219958e-06;5.485096199981293e-06;4.412260381507702e-06;3.205249326482559e-06;2.171749699775991e-06;1.3738241363965567e-06;8.13023438417462e-07;4.7067461778731393e-07;2.7156987149254214e-07;1.5329424539895573e-07;8.388201863552273e-08;4.5511230404289465e-08;2.428944636694425e-08;1.3344276991908517e-08;7.493322099900918e-09;4.111243974318641e-09;2.2196081882451863e-09;1.163424895217671e-09;6.382735116064102e-10
50;5.150060500000052;0.05958566952174169;0.030421874163409923;0.01322893816966196;0.006305918764417888;0.0032326686862799896;0.0020591139630438096;0.001255868868775556;0.000728119199019216;0.0005830007061838705;0.00044902319759190063;0.0003578706515569926;0.00029186617076891946;0.0002556470912656738;0.0002318102787199904;0.0001927681105055952;0.00015696161217149715;0.00013364746174260233;0.00011349018203788719;9.72006501416031e-05;8.250765114619244e-05;6.854567637146707e-05;5.837105363525794e-05;4.850561630725433e-05;4.099615042047496e-05;3.648252556085861e-05;3.373328379156655e-05;3.305907045086205e-05;3.16372701656331e-05;2.8592590947540136e-05;2.3740727430444527e-05;1.7582609171919077e-05;1.2389984002850526e-05;8.241693572164239e-06;5.400088612211296e-06;3.381385376418265e-06;2.10274844937893e-06;1.2973860666013046e-06;7.905290186478112e-07;4.7448750579376364e-07;2.770487260837944e-07;1.6348765774705123e-07;9.600885095679311e-08;5.6961563992916215e-08;3.350696165850933e-08;2.0056643598263984e-08;1.1951245758455361e-08;7.1168741996015626e-09;4.189983291906508e-09;2.452210685009151e-09;1.4074741885813988e-09
50;5.408926699999995;0.08811493761128393;0.03778620728981525;0.01658280890365111;0.007951239555570103;0.0040295784053016185;0.0021185828465066794;0.0011703382560113767;0.000647115224719147;0.00046381859935761303;0.0002913016303850002;0.00017759444112161357;0.00010913812492379329;7.367045541356056e-05;4.763418611279879e-05;3.464449848819559e-05;2.4272407831814504e-05;2.025587290541649e-05;1.852089568859879e-05;1.780076032335639e-05;1.6429141562744672e-05;1.5802260178171758e-05;1.5764632976959062e-05;1.4353325609110254e-05;1.2686505842882293e-05;1.072057946050519e-05;9.215988702824765e-06;7.753009212807602e-06;6.1042697067920564e-06;4.764964914116945e-06;3.7061800207143344e-06;2.9742961607659656e-06;2.5700995920924396e-06;2.2947398904872115e-06;2.0709846646413835e-06;1.7118572876985462e-06;1.3274066161411193e-06;8.93130738035066e-07;5.796470025673484e-07;3.415380605148655e-07;1.9736240198821784e-07;1.1442470989898114e-07;6.492873945418834e-08;3.5679268417949294e-08;1.9674729782816913e-08;1.0479055185948812e-08;5.709240311621278e-09;3.0609873159131908e-09;1.5647465626894179e-09;8.124908454127716e-10;4.167246576722949e-10
50;5.346454899999969;0.11404610152289;0.04170502200605987;0.01804695272325358;0.008580122467476735;0.004324438647038718;0.002265135891301103;0.0012183018368771123;0.0006676310705159999;0.00037082324110461245;0.00020800245453710855;0.00011752239686505867;6.67596900316651e-05;3.807656324045734e-05;2.1782821722771437e-05;1.2489894923422762e-05;7.173795773013773e-06;4.125748125508421e-06;2.375105100362571e-06;1.3683146433515288e-06;7.414749465512818e-07;4.0118245308160585e-07;2.166693874395898e-07;1.1677343447978754e-07;5.259998634166639e-08;2.5211365969771023e-08;8.994581248455864e-09;6.9951798678543405e-09;5.855571534079094e-09;4.8976294924383165e-09;4.115127084668474e-09;4.834446227340686e-09;3.118796696719241e-09;2.5803221817875065e-09;2.624455955423104e-09;3.859886287390864e-09;3.561765746469048e-09;5.543620532135884e-09;4.832666250406202e-09;3.269752051940887e-09;1.6058742295138366e-09;4.346335305934884e-10;1.8899186576814775e-10;1.1963578774046131e-10;6.05954924711819e-11;3.4690182276570126e-11;1.488045299846254e-11;3.4241381256775862e-12;4.2305267684253555e-13;1.9195979524514466e-14;3.431600489863077e-14
50;5.3840640000000235;0.11076826038591014;0.04123320450422681;0.01787264967636489;0.008505748058043622;0.004289718805594841;0.0022479311252755663;0.0012094174677909908;0.0006629070917842367;0.0003682577631229125;0.00020658748083915568;0.00011673300122770568;6.631553236536789e-05;3.7825059396513964e-05;2.163972536319604e-05;1.2408184685916256e-05;7.127010969568987e-06;4.098905462156792e-06;2.359680214314686e-06;1.3594404234966233e-06;7.836301734143647e-07;4.686682648347128e-07;2.8446220635013235e-07;2.3557560861107966e-07;2.5421826173645555e-07;3.2290519431220216e-07;4.035498895850099e-07;4.913649896742819e-07;4.982540141717046e-07;5.088181743445213e-07;4.607343769861734e-07;3.8922459956937475e-07;3.5649167472733223e-07;3.189714269272989e-07;2.591593049336529e-07;2.1937299033627558e-07;1.9528728215931823e-07;1.8121646591317414e-07;1.5484597208842803e-07;1.1828251469849821e-07;8.52742066819917e-08;5.6911752662018546e-08;3.3885630846473116e-08;1.9471192821038506e-08;1.0952044647796478e-08;5.91739728488405e-09;3.1423041489515435e-09;1.6359060237674671e-09;8.023978507947317e-10;3.9570758563505537e-10;2.0223616567391632e-10
50;6.424118300000032;0.10259069677897219;0.03914311958371785;0.016995925168190557;0.008142896443964825;0.004159336113393819;0.0022221669140532595;0.0012426160223167088;0.0007131185440811673;0.0004173609729857898;0.00024878352498525604;0.00014980826810051913;9.484062815833425e-05;6.054802452238239e-05;3.916619315244666e-05;2.732826301284071e-05;2.0039103828536652e-05;1.4834674580936862e-05;1.1205389564220875e-05;9.26220327709765e-06;7.272268246447371e-06;5.88015747147868e-06;4.7080947721904435e-06;3.883163223794512e-06;3.0830244800138403e-06;2.3536344187293736e-06;1.8593996255120638e-06;1.504891617777371e-06;1.2384236724986004e-06;1.0484308859913266e-06;8.420550476818452e-07;6.916867756326704e-07;6.045035759162452e-07;5.22586693193488e-07;4.1838412046252073e-07;3.205578907875639e-07;2.349122844738897e-07;1.5720251575895128e-07;1.0150575558134193e-07;6.68319173593699e-08;4.132397553427633e-08;2.5623360820706795e-08;1.6157984985142906e-08;9.698556692052292e-09;5.615038549419823e-09;3.2216877427144504e-09;1.7967558776270097e-09;9.98290970504307e-10;5.342448378120584e-10;2.997905047848523e-10;1.6985655099980313e-10
