30;2.4563651999999365;0.030195391402337964;0.033381788938402726;0.016987777166684464;0.00838207985834296;0.0042380666679922565;0.0026946779886456683;0.002121593682420674;0.0015790911143895832;0.0011106439571519325;0.0007344218649696542;0.0005955839492250968;0.0005267025591838318;0.0004418205556996644;0.0003453963751362652;0.00026453167921067434;0.0001945172195554556;0.00013909340846374126;9.958536342791523e-05;7.417795286510315e-05;4.787089088912576e-05;2.45379275529242e-05;1.0416929697479456e-05;4.074687820955514e-06;1.4775264200692798e-06;5.220263745343989e-07;1.799198387723724e-07;6.126157560400309e-08;2.147394604824666e-08;7.648466954873618e-09;2.7352378262786644e-09
30;2.605805900000064;0.04424586482460645;0.029186862703596834;0.013059556681920334;0.008517908369531908;0.004865313881642065;0.0028130032084002247;0.0019983915544812317;0.0013429649036350317;0.0009057313141076999;0.0007109641017236432;0.0005819735841127511;0.00048363815946133616;0.0004033651924202134;0.0003148233790344331;0.00023538899837955573;0.00017150093133054054;0.00013095611941260342;9.985032845893109e-05;6.45570561221023e-05;3.385160487340051e-05;1.5573053072003004e-05;6.466349768264657e-06;2.5595325834087548e-06;9.89958976201871e-07;3.791153561047186e-07;1.4328742144240928e-07;5.3227566609359346e-08;1.9709858807458466e-08;7.544867184933454e-09;3.0285818525606295e-09
30;2.934220699999969;0.10144058268377058;0.038539598506021386;0.016607462194419366;0.00820552984078599;0.004198304503266694;0.002264969113353533;0.00127650933699583;0.000729793694435914;0.00042412502979943443;0.00026174252625627464;0.0001679464403239663;0.0001139950272711936;7.797771046695164e-05;5.3438396079314046e-05;3.649433194125309e-05;2.4751842381066053e-05;1.6168309892383796e-05;1.006004672847798e-05;6.056125605094657e-06;3.613915815635872e-06;1.935345078360139e-06;9.352871677705781e-07;4.1013669576207075e-07;1.712812056949174e-07;6.886794189258084e-08;2.710448142983153e-08;1.0710979136194402e-08;4.080671306376999e-09;1.5648620029464444e-09;5.98598730305193e-10
30;3.0711149999999634;0.06947911522952036;0.03374001119238299;0.014753623068904858;0.009034083995734118;0.005021712657209326;0.002762191142189962;0.001626340736939022;0.0009502568297503573;0.0005741467632051204;0.00037963502445236555;0.0002517070883766161;0.00019248897943061237;0.00014841634609449875;0.00012246022474257884;9.8875273088296e-05;7.694728445533612e-05;5.9121455672590466e-05;4.5222785301728724e-05;3.267916338172021e-05;1.937668318976688e-05;9.651521334264437e-06;4.2148665141464464e-06;1.6624074801872692e-06;6.257806583028482e-07;2.2845893986329332e-07;8.163251102420165e-08;2.9539666163698952e-08;1.0765278928788945e-08;3.973384554649447e-09;1.44000487831003e-09
30;3.032135700000026;0.11076826038591014;0.04123320450422681;0.01787264967636489;0.008505748058043622;0.004289718805594841;0.0022479311252755663;0.0012094174677909908;0.0006629070917842367;0.0003682577631229125;0.00020658748083915568;0.00011673300122770568;6.631553236536789e-05;3.7978807762649745e-05;2.2387032909977048e-05;1.4304987800005184e-05;9.196188039672745e-06;6.3370920752609234e-06;4.422582711296649e-06;3.0754634994696568e-06;2.099328245823803e-06;1.3979874522238645e-06;9.205455963029562e-07;5.609316441822081e-07;2.7429124425137663e-07;1.1690509681860078e-07;4.367069125238737e-08;1.5604216755491084e-08;5.128123693459693e-09;1.6511900689280952e-09;5.612597995104936e-10
30;3.2067848000000367;0.051633474936008415;0.030674495548753542;0.013645996517842575;0.0065717131452020724;0.003328529634063739;0.00133273741689008;0.001379312724756658;0.0011228827297038808;0.0009143659857280644;0.0007096461853697419;0.0005499137023325007;0.0005324741298942792;0.00045252871916212737;0.000362135519362531;0.0002825818683434416;0.00020717776762046986;0.00015697516846219705;0.00012680353186681924;9.814000937706124e-05;5.994915014381689e-05;2.9359670790174405e-05;1.2472355512650508e-05;4.881856221255629e-06;1.8347701561049276e-06;6.651804712638838e-07;2.3964686399145096e-07;8.416925623659533e-08;3.068074270370749e-08;1.115575719193417e-08;4.001357354145535e-09
30;2.8490176000000247;0.07455386326968327;0.03272119019443614;0.014087053387688259;0.007737142637336995;0.00407345267129674;0.002519141295566035;0.001494429293196731;0.0009758640683827589;0.0006964914409001546;0.0005161911185840963;0.00039198584106115347;0.0002876565961532383;0.0002145582768285628;0.00015681818949223197;0.00011473534044561265;7.952715706664052e-05;5.557367195927918e-05;3.9045200452924465e-05;2.7548538384501844e-05;1.8281091700549474e-05;1.0091742991767529e-05;4.667354393721928e-06;1.93480383835483e-06;7.478001564158316e-07;2.7330887697814587e-07;9.555290810920999e-08;3.2860206380643495e-08;1.0934380820051878e-08;3.615913662913263e-09;1.2508100537985653e-09
30;2.8042045000000826;0.028527586402338618;0.025999721638986943;0.012388370096897867;0.0068920151391099966;0.004110043277723395;0.003074672474462323;0.002482860873895159;0.001957937387282297;0.0015722545262770126;0.001239802401807028;0.000981357237779384;0.000725832242827204;0.0005483568850053246;0.00040517185769748466;0.00032757181109481005;0.00027485670488015606;0.00020211337620945334;0.00012033094137219842;6.19898872162299e-05;2.896612366837236e-05;1.2717337599845798e-05;5.398870327027565e-06;2.2609667480495376e-06;9.417696270326896e-07;3.8520690266623634e-07;1.5780593656006328e-07;6.207483221880382e-08;2.4633034207410477e-08;9.895557133486914e-09;4.051652359418923e-09
30;3.0867289000000255;0.06509449465201307;0.032891101987566895;0.014403976171727843;0.006852828533274699;0.0042018606978660245;0.0024724096366459903;0.001734970345702458;0.0012452402489883112;0.0009090542150606689;0.00064968970081574;0.0004855504735064113;0.0003573578956177236;0.00025830202143361977;0.00019169086432116225;0.0001396750529440162;0.00010436858948346847;7.35603896308227e-05;4.882529911509032e-05;3.3262318072209604e-05;2.175912731201735e-05;1.1754608706007016e-05;5.402465367105826e-06;2.2254659816911406e-06;8.596802662800434e-07;3.1632039724826104e-07;1.1190422990638767e-07;3.995722208158981e-08;1.432309988287847e-08;5.14003379544625e-09;1.8391923942235917e-09
30;3.002126999999973;0.06999328615326765;0.03224146740218968;0.01428218682869144;0.007014092613091712;0.0038553650750881036;0.00228733644871221;0.001484949669439572;0.0010276827713615667;0.0007439360966029987;0.0005642132903807146;0.00042683855611374264;0.0003165708547980522;0.0002266436456138379;0.00016283864154515297;0.00011679696552640698;8.407672678920503e-05;5.610779521894532e-05;3.292725898190956e-05;1.704100709115621e-05;7.989848481129445e-06;3.627397033280875e-06;1.6007160323745068e-06;6.882870310590972e-07;2.92314669597234e-07;1.2608270988667116e-07;5.3756483160331565e-08;2.304988719394662e-08;9.729044896672208e-09;4.215459590747766e-09;1.7732238581745779e-09
