10;0.7732017000000155;0.028527586402338618;0.027849411450570953;0.016954221344455896;0.011553243329542896;0.005613863626930176;0.001959384938740863;0.0002685799868898103;2.3317698952710014e-05;1.7469735651912466e-06;1.2363673973593663e-07
10;0.9301030000000026;0.051633474936008415;0.030674495548753542;0.013574067973256164;0.00895933924258671;0.005710908882083484;0.002369885601120232;0.0005341090897055335;4.960316759505552e-05;3.4795934604960395e-06;2.2485613002353773e-07
10;0.7877373999999975;0.045807294770580355;0.03391156757818177;0.01782149565305086;0.01065068027537405;0.006013036289589576;0.0021737053241019477;0.0004892579378236187;5.0955871921155525e-05;3.67235595093495e-06;2.4033911529760176e-07
10;0.5566888999999833;0.11404610152289;0.04170502200605987;0.01804695272325358;0.008248354987040811;0.0037199756285624247;0.0016331429183683358;0.0004489254173487027;6.611264335294688e-05;4.894699685557789e-06;3.223203967821478e-07
10;0.5746923000000095;0.06509449465201307;0.032891101987566895;0.01714696044592834;0.009362614950033215;0.004798146610695852;0.001663107113898134;0.0003463118677912556;3.538546127594057e-05;2.586809909830184e-06;1.7122433477372303e-07
10;0.7309420999999929;0.07490094212132457;0.035599595631549144;0.016659385147970423;0.008357802042794816;0.004531089876085713;0.0018331134166463207;0.0004460952278176343;4.868494759019174e-05;3.5103223012286146e-06;2.2823524712230079e-07
10;0.8028142000000003;0.11076826038591014;0.04123320450422681;0.01787264967636489;0.008122558676722087;0.0036566825292081145;0.0015556604692232156;0.0004038309116733122;4.734563564992565e-05;3.6119956583868052e-06;2.393406102212286e-07
10;0.796107400000011;0.030195391402337964;0.033381788938402726;0.020083917316177657;0.011716985540871064;0.006735346262568296;0.002588155617149059;0.0005805048862709938;5.582989901414522e-05;3.9371070833247375e-06;2.537156645707922e-07
10;0.7843256000000167;0.06999328615326765;0.032115833829584314;0.014626155450583576;0.007284229283807359;0.0027938146506065525;0.0007492784059177864;0.00010176484159964553;9.460811856396972e-06;7.641312324444439e-07;5.765940706422395e-08
10;0.7767926999999872;0.10259069677897219;0.03813116298362834;0.015596838653721053;0.00695692700479797;0.002701290454087042;0.0007663337554446878;0.00012234401103348606;1.2169326177316764e-05;9.722781645172735e-07;7.098797906554272e-08
10;0.8239777999999944;0.06346240533420551;0.0321041574761872;0.019457632882905588;0.009879687359057221;0.0050525033664165445;0.0017970805337874875;0.0003723943452399705;3.7726904817568897e-05;2.71280033469897e-06;1.7740783579711473e-07
10;0.7839208000000042;0.05958566952174169;0.03187730576379663;0.01468031148266719;0.008359579516442117;0.003702702975501376;0.0012686108822126368;0.0002035758013169924;1.8833488279764543e-05;1.4384647277791677e-06;1.0256009094257147e-07
10;0.7686117000000081;0.07455386326968327;0.03522242313009714;0.01613405977108513;0.008307641933032713;0.004228157792879868;0.0014472842189490387;0.0002949414986404764;3.036529827977384e-05;2.2180076782272296e-06;1.462707615310393e-07
10;0.7412822999999946;0.04424586482460645;0.034780218911734447;0.017446568866930023;0.009452181403987682;0.004869375700870517;0.001846699781435274;0.00035253039392438556;3.1915971832711034e-05;2.313850831130555e-06;1.5555747510219288e-07
10;0.7367241999999976;0.05930850239600582;0.03250205662932624;0.01563029459458508;0.009294083072678237;0.005103164993796615;0.0019282889815446238;0.00045020794097516594;4.61120003422728e-05;3.3176399381505966e-06;2.169697882819914e-07
10;0.7483582000000126;0.08811493761128393;0.038328997304452835;0.017282340043164257;0.008072609469926172;0.003994885911903702;0.0014682746992138334;0.00032938773880260546;3.671898405232624e-05;2.71794942619925e-06;1.7907026384260204e-07
